,station_uid,line_uid,line_name,station_name,stationid,poiid,pointx,pointy,poitype,trans,color,ccode,line_start_city,line_terminal_city,line_tag,expect_open_time,line_open_status,is_updown,nearby_lines,trans_lines_detail,trans_lines_count,station_index,stations_count,platform_count_final,line_name_clean,trans_count_final,station_score,station_score_normalized,trans_lines_normalized,platform_normalized,station_score_normalized_final,trans_lines_normalized_final,platform_normalized_final,final_score
1498,2199030314569,16833963839814699146,屯马线,天水围,2199030297981,2199030314603,114.009592,22.445039,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,3,27,1.0,屯马线,1,16.0,0.15384615384615374,0.0,0.0,0.15384615384615374,0.0,0.0,0.03076923076923075
1499,2199030314570,16833963839814699146,屯马线,朗屏,2199030297982,2199030314601,114.030216,22.444748,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,4,27,1.0,屯马线,1,17.0,0.23076923076923062,0.0,0.0,0.23076923076923062,0.0,0.0,0.04615384615384613
1500,2199030314571,16833963839814699146,屯马线,元朗,2199030297983,2199030314599,114.040358,22.443344,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,5,27,1.0,屯马线,1,18.0,0.3076923076923075,0.0,0.0,0.3076923076923075,0.0,0.0,0.0615384615384615
1501,2199030314572,16833963839814699146,屯马线,锦上路,2199030297984,2199030314597,114.06858,22.432223,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,6,27,1.0,屯马线,1,19.0,0.3846153846153846,0.0,0.0,0.3846153846153846,0.0,0.0,0.07692307692307693
1502,2199030314573,16833963839814699146,屯马线,荃湾西,2199030297985,2199030314595,114.115308,22.365579,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,7,27,1.0,屯马线,1,20.0,0.46153846153846145,0.0,0.0,0.46153846153846145,0.0,0.0,0.0923076923076923
1503,2199030314574,16833963839814699146,屯马线,美孚,2199030297986,13241341898262893651,114.14145,22.33605,2,1,#CE655C,810000,810000,810000,1:3,,1,1,,['荃湾线'],1,8,27,2.0,屯马线,2,21.0,0.5384615384615383,0.3333333333333333,0.3333333333333333,1.2527472527472527,0.3333333333333333,0.3333333333333333,0.5172161172161172
1505,2199030314576,16833963839814699146,屯马线,柯士甸,2199030297988,2199030314590,114.171535,22.301783,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,10,27,1.0,屯马线,1,23.0,0.6923076923076923,0.0,0.0,0.6923076923076923,0.0,0.0,0.13846153846153847
1506,2199030314577,16833963839814699146,屯马线,尖东,2199030297989,2199030314588,114.179784,22.292658,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,11,27,1.0,屯马线,1,24.0,0.7692307692307692,0.0,0.0,0.7692307692307692,0.0,0.0,0.15384615384615385
1507,2199030314580,16833963839814699146,屯马线,土瓜湾,2199030297992,2199030314585,114.192501,22.314359,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,14,27,1.0,屯马线,1,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
1508,2199030314581,16833963839814699146,屯马线,宋皇台,2199030297993,2199030314583,114.196106,22.322999,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,15,27,1.0,屯马线,1,26.0,0.9230769230769229,0.0,0.0,0.9230769230769229,0.0,0.0,0.1846153846153846
1509,5812945571843578079,16833963839814699146,屯马线,启德,2199027111037,2199027112994,114.204308,22.327708,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,16,27,1.0,屯马线,1,25.0,0.846153846153846,0.0,0.0,0.846153846153846,0.0,0.0,0.1692307692307692
1510,15184616151118431545,16833963839814699146,屯马线,显径,2199027111038,2199027112993,114.175812,22.361531,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,18,27,1.0,屯马线,1,23.0,0.6923076923076923,0.0,0.0,0.6923076923076923,0.0,0.0,0.13846153846153847
1511,2456767999830925064,16833963839814699146,屯马线,车公庙,2199027905339,4810146692671673570,114.191292,22.372006,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,20,27,1.0,屯马线,1,21.0,0.5384615384615383,0.0,0.0,0.5384615384615383,0.0,0.0,0.10769230769230767
1512,16912352965726976285,16833963839814699146,屯马线,沙田围,3472950726470558539,14900684173351519733,114.200034,22.374366,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,21,27,1.0,屯马线,1,20.0,0.46153846153846145,0.0,0.0,0.46153846153846145,0.0,0.0,0.0923076923076923
1513,17822602730575171183,16833963839814699146,屯马线,第一城,17142914064644891676,13241214993237954891,114.208398,22.380197,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,22,27,1.0,屯马线,1,19.0,0.3846153846153846,0.0,0.0,0.3846153846153846,0.0,0.0,0.07692307692307693
1514,1983555871450522873,16833963839814699146,屯马线,石门,8427075432302107164,5360605962458736392,114.213413,22.385019,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,23,27,1.0,屯马线,1,18.0,0.3076923076923075,0.0,0.0,0.3076923076923075,0.0,0.0,0.0615384615384615
1515,14651555941559095718,16833963839814699146,屯马线,大水坑,2199027905341,13241780995285847021,114.227608,22.405675,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,24,27,1.0,屯马线,1,17.0,0.23076923076923062,0.0,0.0,0.23076923076923062,0.0,0.0,0.04615384615384613
1516,2216712325925402841,16833963839814699146,屯马线,恒安,2199027905340,14824674669356830458,114.230738,22.415138,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,25,27,1.0,屯马线,1,16.0,0.15384615384615374,0.0,0.0,0.15384615384615374,0.0,0.0,0.03076923076923075
1517,3520211038837909880,16833963839814699146,屯马线,马鞍山,9622882417656949156,16420929447121380855,114.236637,22.422064,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,26,27,1.0,屯马线,1,15.0,0.07692307692307687,0.0,0.0,0.07692307692307687,0.0,0.0,0.015384615384615375
1518,3207030885295778933,16833963839814699146,屯马线,乌溪沙,5233508827504520219,2076890918382852804,114.248748,22.426184,2,0,#CE655C,810000,810000,810000,1:3,,1,1,,,0,27,27,1.0,屯马线,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,5902588470384742639,8654846694329484650,荃湾线,荃湾,15733728772498827246,1114523230385297720,114.122762,22.371064,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,1,16,1.0,荃湾线,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,3183732102496988330,8654846694329484650,荃湾线,大窝口,6400119328452766431,6005264004706351491,114.130158,22.36826,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,2,16,1.0,荃湾线,1,10.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.02857142857142856
1521,14719555647394741066,8654846694329484650,荃湾线,葵兴,2199027905334,1453026731986723793,114.13627,22.360492,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,3,16,1.0,荃湾线,1,11.0,0.2857142857142858,0.0,0.0,0.2857142857142858,0.0,0.0,0.05714285714285716
1522,13016770182053840469,8654846694329484650,荃湾线,葵芳,9781389352390681472,13241371808279483231,114.133027,22.354326,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,4,16,1.0,荃湾线,1,12.0,0.4285714285714286,0.0,0.0,0.4285714285714286,0.0,0.0,0.08571428571428573
1523,5626824089118648553,8654846694329484650,荃湾线,荔枝角,9722377375426274879,13241386850279982861,114.153204,22.334621,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,7,16,1.0,荃湾线,1,15.0,0.8571428571428572,0.0,0.0,0.8571428571428572,0.0,0.0,0.17142857142857146
1524,7386381602605848687,8654846694329484650,荃湾线,长沙湾,15061244721728535196,1955826065166617986,114.161357,22.33262,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,8,16,1.0,荃湾线,1,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
1525,11751651425784306399,8654846694329484650,荃湾线,深水埗,7656643139268418416,13241906681392432511,114.167353,22.328047,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,9,16,1.0,荃湾线,1,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
1526,11412269503761427968,8654846694329484650,荃湾线,佐敦,10050379277862844517,13241103691111676631,114.17664,22.302065,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,13,16,1.0,荃湾线,1,12.0,0.4285714285714286,0.0,0.0,0.4285714285714286,0.0,0.0,0.08571428571428573
1527,2061370830696901256,8654846694329484650,荃湾线,尖沙咀,12838301047329183006,13241189659923774921,114.177138,22.294615,2,0,#F33D37,810000,810000,810000,1:1,,1,1,,,0,14,16,1.0,荃湾线,1,11.0,0.2857142857142858,0.0,0.0,0.2857142857142858,0.0,0.0,0.05714285714285716
1528,2700356681428551438,12821197117523259677,轻轨氹仔线,海洋,2199027111026,2199027885441,113.546448,22.154891,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,1,11,1.0,轻轨氹仔线,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,9380413660848135365,12821197117523259677,轻轨氹仔线,马会,2199027111027,2199027112981,113.552451,22.1542,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,2,11,1.0,轻轨氹仔线,1,7.0,0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.0,0.039999999999999994
1530,14177458485874116045,12821197117523259677,轻轨氹仔线,运动场,2199027111028,2199027885442,113.556882,22.151537,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,3,11,1.0,轻轨氹仔线,1,8.0,0.3999999999999999,0.0,0.0,0.3999999999999999,0.0,0.0,0.07999999999999999
1531,2059099416217924713,12821197117523259677,轻轨氹仔线,排角,2199027111029,2199027885443,113.559537,22.147955,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,4,11,1.0,轻轨氹仔线,1,9.0,0.5999999999999999,0.0,0.0,0.5999999999999999,0.0,0.0,0.11999999999999998
1532,1874386412637748173,12821197117523259677,轻轨氹仔线,路凼西,2199027111030,2199027113014,113.562874,22.142097,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,5,11,1.0,轻轨氹仔线,1,10.0,0.7999999999999998,0.0,0.0,0.7999999999999998,0.0,0.0,0.15999999999999998
1533,13256100335290924498,12821197117523259677,轻轨氹仔线,莲花口岸,2199027111031,2199027885444,113.564853,22.136547,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,6,11,1.0,轻轨氹仔线,1,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
1534,2655099045501764399,12821197117523259677,轻轨氹仔线,东亚运,2199027111032,2199027885445,113.573651,22.139573,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,7,11,1.0,轻轨氹仔线,1,10.0,0.7999999999999998,0.0,0.0,0.7999999999999998,0.0,0.0,0.15999999999999998
1535,3089659912113974765,12821197117523259677,轻轨氹仔线,路凼东,2199027111033,2199027885446,113.574128,22.145237,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,8,11,1.0,轻轨氹仔线,1,9.0,0.5999999999999999,0.0,0.0,0.5999999999999999,0.0,0.0,0.11999999999999998
1536,304826749938898754,12821197117523259677,轻轨氹仔线,科大,2199027111034,2199027885447,113.575673,22.150221,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,9,11,1.0,轻轨氹仔线,1,8.0,0.3999999999999999,0.0,0.0,0.3999999999999999,0.0,0.0,0.07999999999999999
1537,6499084521424709722,12821197117523259677,轻轨氹仔线,机场,2199027111035,2199027112974,113.579611,22.156461,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,10,11,1.0,轻轨氹仔线,1,7.0,0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.0,0.039999999999999994
1538,6807975572872256382,12821197117523259677,轻轨氹仔线,氹仔码头,2199027111036,2199027885448,113.578897,22.160202,2,0,#9AC842,820000,820000,820000,1:1,,1,1,,,0,11,11,1.0,轻轨氹仔线,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,16590796388498243543,2529489675536849993,轨道交通1号线,福泽,9557804427436248020,2199027106236,114.621063,38.153869,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,['轨道交通1号线二期'],1,1,26,1.0,轨道交通1号线,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,13419602049296967201,2529489675536849993,轨道交通1号线,园博园,16822360753964526633,2199027106235,114.621026,38.144244,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,2,26,1.0,轨道交通1号线,1,15.0,0.08333333333333348,0.0,0.0,0.08333333333333348,0.0,0.0,0.016666666666666698
1541,1492446006655300516,2529489675536849993,轨道交通1号线,商务中心,16438924830104884266,2199027106234,114.620857,38.13253,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,3,26,1.0,轨道交通1号线,1,16.0,0.16666666666666674,0.0,0.0,0.16666666666666674,0.0,0.0,0.03333333333333335
1542,307104126231141305,2529489675536849993,轨道交通1号线,会展中心,4600138127623080528,2199027106233,114.614816,38.12359,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,4,26,1.0,轨道交通1号线,1,17.0,0.25,0.0,0.0,0.25,0.0,0.0,0.05
1543,633853453808331475,2529489675536849993,轨道交通1号线,东庄,14093838868490597543,2199027106232,114.627511,38.093867,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,5,26,1.0,轨道交通1号线,1,18.0,0.3333333333333335,0.0,0.0,0.3333333333333335,0.0,0.0,0.0666666666666667
1544,10636280577532550838,2529489675536849993,轨道交通1号线,西庄,7870437569773404130,3231194785700283367,114.627992,38.081204,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,6,26,1.0,轨道交通1号线,1,19.0,0.41666666666666674,0.0,0.0,0.41666666666666674,0.0,0.0,0.08333333333333336
1545,14683012078364679673,2529489675536849993,轨道交通1号线,洨河大道,11217288277447883475,10044657737506424281,114.62839,38.0688,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,7,26,1.0,轨道交通1号线,1,20.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
1546,1040431415355558160,2529489675536849993,轨道交通1号线,南村,6988531005908564483,10044360229116556501,114.628741,38.059711,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,8,26,1.0,轨道交通1号线,1,21.0,0.5833333333333335,0.0,0.0,0.5833333333333335,0.0,0.0,0.1166666666666667
1547,10268988388172828189,2529489675536849993,轨道交通1号线,石家庄东站,17611782325338666752,10044475642828236971,114.629191,38.048913,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,9,26,1.0,轨道交通1号线,1,22.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.13333333333333336
1548,10794838379920445838,2529489675536849993,轨道交通1号线,火炬广场,8014292992236910289,10044766335159055691,114.623223,38.037754,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,10,26,1.0,轨道交通1号线,1,23.0,0.75,0.0,0.0,0.75,0.0,0.0,0.15000000000000002
1549,3129688710379424396,2529489675536849993,轨道交通1号线,留村,5872646686107171734,10044345962080668611,114.608601,38.037483,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,['轨道交通6号线'],1,11,26,1.0,轨道交通1号线,1,24.0,0.8333333333333335,0.0,0.0,0.8333333333333335,0.0,0.0,0.1666666666666667
1550,15143955153413609688,2529489675536849993,轨道交通1号线,白佛,3356633339516664066,10044051700969616441,114.585783,38.044133,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,12,26,1.0,轨道交通1号线,1,25.0,0.9166666666666665,0.0,0.0,0.9166666666666665,0.0,0.0,0.18333333333333332
1551,9546738221237427149,2529489675536849993,轨道交通1号线,朝晖桥,15988999761539180144,10044288633455968811,114.576544,38.043903,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,13,26,1.0,轨道交通1号线,1,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
1552,1525240027588496319,2529489675536849993,轨道交通1号线,谈固,18102236450798037700,10044041881477968071,114.562213,38.043639,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,14,26,1.0,轨道交通1号线,1,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
1553,14571785661683580618,2529489675536849993,轨道交通1号线,北宋,6756054212024113986,10044774428236184361,114.545922,38.043316,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,['轨道交通4号线'],1,15,26,1.0,轨道交通1号线,1,25.0,0.9166666666666665,0.0,0.0,0.9166666666666665,0.0,0.0,0.18333333333333332
1554,17073803119957613138,2529489675536849993,轨道交通1号线,体育场,9999604986887635039,10044216161725667681,114.53275,38.043086,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,16,26,1.0,轨道交通1号线,1,24.0,0.8333333333333335,0.0,0.0,0.8333333333333335,0.0,0.0,0.1666666666666667
1555,10792708319630190910,2529489675536849993,轨道交通1号线,博物院,9283504761166269710,2199027106207,114.522649,38.042903,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,17,26,1.0,轨道交通1号线,1,23.0,0.75,0.0,0.0,0.75,0.0,0.0,0.15000000000000002
1556,648340862387779291,2529489675536849993,轨道交通1号线,北国商城,7044693194212752382,2199027106208,114.512271,38.043131,2,1,#ED1C24,130100,130100,130100,1:1,,1,1,,['轨道交通2号线'],1,18,26,2.0,轨道交通1号线,2,22.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.380952380952381,0.3333333333333333,0.3333333333333333,0.5428571428571429
1558,18034694393076012117,2529489675536849993,轨道交通1号线,平安大街,4047084587652359477,2199027106209,114.501542,38.043433,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,19,26,1.0,轨道交通1号线,1,21.0,0.5833333333333335,0.0,0.0,0.5833333333333335,0.0,0.0,0.1166666666666667
1559,635330436898525538,2529489675536849993,轨道交通1号线,解放广场,7781247745621297675,2199027106210,114.48716,38.043401,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,20,26,1.0,轨道交通1号线,1,20.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
1560,4734633666216544728,2529489675536849993,轨道交通1号线,新百广场,280590610676879951,10044457875513644061,114.477377,38.04314,2,1,#ED1C24,130100,130100,130100,1:1,,1,1,,['轨道交通3号线'],1,21,26,2.0,轨道交通1号线,2,19.0,0.41666666666666674,0.3333333333333333,0.3333333333333333,0.9166666666666667,0.3333333333333333,0.3333333333333333,0.45
1562,3223933582701701535,2529489675536849993,轨道交通1号线,烈士陵园,7489623481615014757,10044468459137157251,114.465143,38.042621,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,22,26,1.0,轨道交通1号线,1,18.0,0.3333333333333335,0.0,0.0,0.3333333333333335,0.0,0.0,0.0666666666666667
1563,13509693517945402825,2529489675536849993,轨道交通1号线,和平医院,1584886754881290898,2199027106211,114.451894,38.042068,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,['轨道交通5号线'],1,23,26,1.0,轨道交通1号线,1,17.0,0.25,0.0,0.0,0.25,0.0,0.0,0.05
1564,6601251343375603773,2529489675536849993,轨道交通1号线,长城桥,17143655618196654994,10044000198784217031,114.436864,38.04135,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,24,26,1.0,轨道交通1号线,1,16.0,0.16666666666666674,0.0,0.0,0.16666666666666674,0.0,0.0,0.03333333333333335
1565,17329465327140100141,2529489675536849993,轨道交通1号线,时光街,8238229603444409834,2199027106212,114.423106,38.040741,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,,0,25,26,1.0,轨道交通1号线,1,15.0,0.08333333333333348,0.0,0.0,0.08333333333333348,0.0,0.0,0.016666666666666698
1566,5565339112321458664,2529489675536849993,轨道交通1号线,西王,8146070220806161387,2199027106213,114.408548,38.040149,2,0,#ED1C24,130100,130100,130100,1:1,,1,1,,['轨道交通1号线三期'],1,26,26,1.0,轨道交通1号线,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,16551081293128230446,2665437955490770287,地铁1号线,十三号街,12573901808908506151,10473665256218536921,123.230382,41.765416,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,1,22,1.0,地铁1号线,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,3549215354815042286,2665437955490770287,地铁1号线,中央大街,17971381185152107630,10473540835846564651,123.242617,41.765411,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,2,22,1.0,地铁1号线,1,13.0,0.09999999999999987,0.0,0.0,0.09999999999999987,0.0,0.0,0.019999999999999976
1569,3340530060788469668,2665437955490770287,地铁1号线,七号街,9670395614825163993,10473327014781258001,123.259271,41.765303,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,3,22,1.0,地铁1号线,1,14.0,0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.0,0.039999999999999994
1570,9197247431856710616,2665437955490770287,地铁1号线,四号街,13506951026609711564,10473876635007296521,123.277084,41.765874,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,4,22,1.0,地铁1号线,1,15.0,0.2999999999999998,0.0,0.0,0.2999999999999998,0.0,0.0,0.05999999999999997
1571,2184322521276671213,2665437955490770287,地铁1号线,张士,2358290623929027603,10473549917355513021,123.294039,41.771839,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,5,22,1.0,地铁1号线,1,16.0,0.3999999999999999,0.0,0.0,0.3999999999999999,0.0,0.0,0.07999999999999999
1572,10493279916002037985,2665437955490770287,地铁1号线,开发大道,10501259284948863913,10473524283311645991,123.305268,41.781081,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,6,22,1.0,地铁1号线,1,17.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
1573,7749656949743594454,2665437955490770287,地铁1号线,于洪广场,9545253220715490393,10473668389300215991,123.305679,41.794162,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,7,22,1.0,地铁1号线,1,18.0,0.5999999999999999,0.0,0.0,0.5999999999999999,0.0,0.0,0.11999999999999998
1574,17798187728761628720,2665437955490770287,地铁1号线,迎宾路,11540441359655585958,10473576952102471481,123.309543,41.801458,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,8,22,1.0,地铁1号线,1,19.0,0.7,0.0,0.0,0.7,0.0,0.0,0.13999999999999999
1575,17224201831309789377,2665437955490770287,地铁1号线,重工街,12339121046409635561,10473250568869186711,123.331834,41.805006,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,9,22,1.0,地铁1号线,1,20.0,0.7999999999999998,0.0,0.0,0.7999999999999998,0.0,0.0,0.15999999999999998
1576,4242515591236909756,2665437955490770287,地铁1号线,启工街,2199028153829,10473313298918833351,123.34337,41.803765,2,0,#CC0000,210100,210100,210100,1:1,,1,1,,,0,10,22,1.0,地铁1号线,1,21.0,0.8999999999999999,0.0,0.0,0.8999999999999999,0.0,0.0,0.18
